E_nu,Te_center,sigma_e,sigma_x
5.466099999999999959e+00,3.740000000000000213e+00,4.101299624220447718e-45,6.662887916505713659e-46
5.484799999999999898e+00,3.740000000000000213e+00,4.112976056784374194e-45,6.683078872672294086e-46
5.503599999999999604e+00,3.740000000000000213e+00,4.124441434569320444e-45,6.702974930162774014e-46
5.522400000000000198e+00,3.740000000000000213e+00,4.135638096218606266e-45,6.722475615309639896e-46
5.541199999999999903e+00,3.740000000000000213e+00,4.146571516263329130e-45,6.741589433269972974e-46
5.559999999999999609e+00,3.740000000000000213e+00,4.157247121837750468e-45,6.760324800722705472e-46
5.578800000000000203e+00,3.740000000000000213e+00,4.167670289599504263e-45,6.778690041603970326e-46
5.597599999999999909e+00,3.740000000000000213e+00,4.177846342870015108e-45,6.796693383180940178e-46
5.616299999999999848e+00,3.740000000000000213e+00,4.187728338066267777e-45,6.814249993483851464e-46
5.635100000000000442e+00,3.740000000000000213e+00,4.197427150983952425e-45,6.831555631940867177e-46
5.653900000000000148e+00,3.740000000000000213e+00,4.206894446685420716e-45,6.848523396610345009e-46
5.672699999999999854e+00,3.740000000000000213e+00,4.216135311029468012e-45,6.865161095743620366e-46
5.691499999999999559e+00,3.740000000000000213e+00,4.225154765289264633e-45,6.881476425947824703e-46
5.710300000000000153e+00,3.740000000000000213e+00,4.233957764455533117e-45,6.897476970031035801e-46
5.729000000000000092e+00,3.740000000000000213e+00,4.242504047787909431e-45,6.913087520510229179e-46
5.747799999999999798e+00,3.740000000000000213e+00,4.250889816239919002e-45,6.928482352663959766e-46
5.766600000000000392e+00,3.740000000000000213e+00,4.259073557326390840e-45,6.943584408373769052e-46
5.785400000000000098e+00,3.740000000000000213e+00,4.267059947585816176e-45,6.958400799255085879e-46
5.804199999999999804e+00,3.740000000000000213e+00,4.274853591181762133e-45,6.972938515941482827e-46
5.823000000000000398e+00,3.740000000000000213e+00,4.282459019112716183e-45,6.987204427287535175e-46
5.841700000000000337e+00,3.740000000000000213e+00,4.289841689962770412e-45,7.001131496631066614e-46
5.860500000000000043e+00,3.740000000000000213e+00,4.297084926373788553e-45,7.014875271236367605e-46
5.879299999999999748e+00,3.740000000000000213e+00,4.304153072391890057e-45,7.028367076954946232e-46
5.898100000000000342e+00,3.740000000000000213e+00,4.311050361324674618e-45,7.041613291857626611e-46
5.916900000000000048e+00,3.740000000000000213e+00,4.317780951165191731e-45,7.054620170903108557e-46
5.935699999999999754e+00,3.740000000000000213e+00,4.324348924480212680e-45,7.067393846136482547e-46
5.954399999999999693e+00,3.740000000000000213e+00,4.330724608671321892e-45,7.079874181039151771e-46
5.973200000000000287e+00,3.740000000000000213e+00,4.336980107411108954e-45,7.092200516727363656e-46
5.991999999999999993e+00,3.740000000000000213e+00,4.343084764704005153e-45,7.104311280868307368e-46
6.010799999999999699e+00,3.740000000000000213e+00,4.349042362480740620e-45,7.116212119056046048e-46
6.029600000000000293e+00,3.740000000000000213e+00,4.354856607982357587e-45,7.127908556823719707e-46
6.048399999999999999e+00,3.740000000000000213e+00,4.360531134132551435e-45,7.139406000534130283e-46
6.067099999999999937e+00,3.740000000000000213e+00,4.366040394620486685e-45,7.150650115383269970e-46
6.085899999999999643e+00,3.740000000000000213e+00,4.371446782436371139e-45,7.161766307742607138e-46
6.104700000000000237e+00,3.740000000000000213e+00,4.376723890468837561e-45,7.172698993744757101e-46
6.123499999999999943e+00,3.740000000000000213e+00,4.381875059701416821e-45,7.183453114288722384e-46
6.142299999999999649e+00,3.740000000000000213e+00,4.386903559540250475e-45,7.194033496773074894e-46
6.161100000000000243e+00,3.740000000000000213e+00,4.391812588511278191e-45,7.204444856433596168e-46
6.179800000000000182e+00,3.740000000000000213e+00,4.396580084349873985e-45,7.214637719730972396e-46
6.198599999999999888e+00,3.740000000000000213e+00,4.401260081971563826e-45,7.224725576765274052e-46
6.217399999999999594e+00,3.740000000000000213e+00,4.405829770863427223e-45,7.234657874818267706e-46
6.236200000000000188e+00,3.740000000000000213e+00,4.410292074132669075e-45,7.244438895430745850e-46
6.254999999999999893e+00,3.740000000000000213e+00,4.414649848038927019e-45,7.254072815382389866e-46
6.273799999999999599e+00,3.740000000000000213e+00,4.418905882890394340e-45,7.263563708285702043e-46
6.292600000000000193e+00,3.740000000000000213e+00,4.423062903963034010e-45,7.272915546207598903e-46
6.311300000000000132e+00,3.740000000000000213e+00,4.427102223436320346e-45,7.282083527488973421e-46
6.330099999999999838e+00,3.740000000000000213e+00,4.431069629298385107e-45,7.291169462884320456e-46
6.348900000000000432e+00,3.740000000000000213e+00,4.434945803175946941e-45,7.300127647469977958e-46
6.367700000000000138e+00,3.740000000000000213e+00,4.438733220106247768e-45,7.308961664271243991e-46
6.386499999999999844e+00,3.740000000000000213e+00,4.442434294946598276e-45,7.317675003155937376e-46
6.405300000000000438e+00,3.740000000000000213e+00,4.446051383382897198e-45,7.326271062549222675e-46
6.424000000000000377e+00,3.740000000000000213e+00,4.449568189765436973e-45,7.334708329459005495e-46
6.442800000000000082e+00,3.740000000000000213e+00,4.453024557623786610e-45,7.343080248705150840e-46
6.461599999999999788e+00,3.740000000000000213e+00,4.456403649826764442e-45,7.351344535842114740e-46
6.480400000000000382e+00,3.740000000000000213e+00,4.459707595879868970e-45,7.359504241183254025e-46
6.499200000000000088e+00,3.740000000000000213e+00,4.462938471237358629e-45,7.367562332192762188e-46
6.517999999999999794e+00,3.740000000000000213e+00,4.466098298333072492e-45,7.375521695196264271e-46
6.536699999999999733e+00,3.740000000000000213e+00,4.469172786796102954e-45,7.383343559183068490e-46
6.555500000000000327e+00,3.740000000000000213e+00,4.472196729968750143e-45,7.391114297717851698e-46
6.574300000000000033e+00,3.740000000000000213e+00,4.475155374525830989e-45,7.398794483455797240e-46
6.593099999999999739e+00,3.740000000000000213e+00,4.478050541341172240e-45,7.406386695482976486e-46
6.611900000000000333e+00,3.740000000000000213e+00,4.480884003374056416e-45,7.413893440140543586e-46
6.630700000000000038e+00,3.740000000000000213e+00,4.483657486675508264e-45,7.421317152664864051e-46
6.649399999999999977e+00,3.740000000000000213e+00,4.486358380244114008e-45,7.428621349380844150e-46
6.668199999999999683e+00,3.740000000000000213e+00,4.489017198741308286e-45,7.435886437921985449e-46
6.687000000000000277e+00,3.740000000000000213e+00,4.491620936806983615e-45,7.443075377861855424e-46
6.705799999999999983e+00,3.740000000000000213e+00,4.494171142987135214e-45,7.450190336415948126e-46
6.724599999999999689e+00,3.740000000000000213e+00,4.496669323818939576e-45,7.457233417621746257e-46
6.743400000000000283e+00,3.740000000000000213e+00,4.499116944781641789e-45,7.464206663866488532e-46
6.762100000000000222e+00,3.740000000000000213e+00,4.501502800855969124e-45,7.471075502667347452e-46
6.780899999999999928e+00,3.740000000000000213e+00,4.503853789353665751e-45,7.477915312759779090e-46
6.799699999999999633e+00,3.740000000000000213e+00,4.506158370338524266e-45,7.484691050325274894e-46
6.818500000000000227e+00,3.740000000000000213e+00,4.508417854529992457e-45,7.491404526283518668e-46
6.837299999999999933e+00,3.740000000000000213e+00,4.510633516160714397e-45,7.498057497203179989e-46
6.856099999999999639e+00,3.740000000000000213e+00,4.512806593853421132e-45,7.504651666693803596e-46
6.874799999999999578e+00,3.740000000000000213e+00,4.514927060062451167e-45,7.511154063735793064e-46
6.893600000000000172e+00,3.740000000000000213e+00,4.517018758457865017e-45,7.517635827491746113e-46
6.912399999999999878e+00,3.740000000000000213e+00,4.519071377727997495e-45,7.524063588318823011e-46
6.931199999999999584e+00,3.740000000000000213e+00,4.521086022721509284e-45,7.530438851677477658e-46
6.950000000000000178e+00,3.740000000000000213e+00,4.523063766851251092e-45,7.536763076659159396e-46
6.968799999999999883e+00,3.740000000000000213e+00,4.525005652887681300e-45,7.543037677232317797e-46
6.987499999999999822e+00,3.740000000000000213e+00,4.526902640340922340e-45,7.549231029900974561e-46
7.006300000000000416e+00,3.740000000000000213e+00,4.528775997374720227e-45,7.555410695326729474e-46
7.025100000000000122e+00,3.740000000000000213e+00,4.530616443482203349e-45,7.561544712871094644e-46
7.043899999999999828e+00,3.740000000000000213e+00,4.532424906655628364e-45,7.567634328191173748e-46
7.062700000000000422e+00,3.740000000000000213e+00,4.534202287992111723e-45,7.573680747677264113e-46
7.081500000000000128e+00,3.740000000000000213e+00,4.535949462400664402e-45,7.579685139552395062e-46
7.100299999999999834e+00,3.740000000000000213e+00,4.537667279294857059e-45,7.585648634947867206e-46
7.118999999999999773e+00,3.740000000000000213e+00,4.539347651781479075e-45,7.591540923356182128e-46
7.137800000000000367e+00,3.740000000000000213e+00,4.541009348720867509e-45,7.597426079380968982e-46
7.156600000000000072e+00,3.740000000000000213e+00,4.542644086055219038e-45,7.603273514799307096e-46
7.175399999999999778e+00,3.740000000000000213e+00,4.544252617978514150e-45,7.609084222830826626e-46
7.194200000000000372e+00,3.740000000000000213e+00,4.545835676436829549e-45,7.614859164623134050e-46
7.213000000000000078e+00,3.740000000000000213e+00,4.547393971736778535e-45,7.620599270187990145e-46
7.231700000000000017e+00,3.740000000000000213e+00,4.548920094888692505e-45,7.626275175584304538e-46
7.250499999999999723e+00,3.740000000000000213e+00,4.550431033955764391e-45,7.631948452363912088e-46
7.269300000000000317e+00,3.740000000000000213e+00,4.551919213428624998e-45,7.637589500759895875e-46
7.288100000000000023e+00,3.740000000000000213e+00,4.553385262971721949e-45,7.643199135304875668e-46
7.306899999999999729e+00,3.740000000000000213e+00,4.554829793448100963e-45,7.648778143743220035e-46
7.325700000000000323e+00,3.740000000000000213e+00,4.556253397448516489e-45,7.654327287837938055e-46
7.344400000000000261e+00,3.740000000000000213e+00,4.557649238550151699e-45,7.659818018160468121e-46
7.363199999999999967e+00,3.740000000000000213e+00,4.559032800693800015e-45,7.665309768148963751e-46
7.381999999999999673e+00,3.740000000000000213e+00,4.560397106769366832e-45,7.670773787358860478e-46
7.400800000000000267e+00,3.740000000000000213e+00,4.561742681404890558e-45,7.676210741413656558e-46
7.419599999999999973e+00,3.740000000000000213e+00,4.563070033413384813e-45,7.681621273686788941e-46
7.438399999999999679e+00,3.740000000000000213e+00,4.564379656249033367e-45,7.687006005991274046e-46
7.457099999999999618e+00,3.740000000000000213e+00,4.565665198944444875e-45,7.692337096727445141e-46
7.475900000000000212e+00,3.740000000000000213e+00,4.566940872661501768e-45,7.697672141077735148e-46
7.494699999999999918e+00,3.740000000000000213e+00,4.568200207449119656e-45,7.702983125225472151e-46
7.513499999999999623e+00,3.740000000000000213e+00,4.569443639733136801e-45,7.708270591376227244e-46
7.532300000000000217e+00,3.740000000000000213e+00,4.570671592691342433e-45,7.713535063352194759e-46
7.551099999999999923e+00,3.740000000000000213e+00,4.571884476643936112e-45,7.718777047177227267e-46
7.569799999999999862e+00,3.740000000000000213e+00,4.573076354089198286e-45,7.723969323130879560e-46
7.588599999999999568e+00,3.740000000000000213e+00,4.574260356438430958e-45,7.729167893646681364e-46
7.607400000000000162e+00,3.740000000000000213e+00,4.575430445390199504e-45,7.734345390518521918e-46
7.626199999999999868e+00,3.740000000000000213e+00,4.576586983596577589e-45,7.739502254189744716e-46
7.644999999999999574e+00,3.740000000000000213e+00,4.577730322652828650e-45,7.744638909991533149e-46
7.663800000000000168e+00,3.740000000000000213e+00,4.578860803429439859e-45,7.749755316183370064e-46
7.682500000000000107e+00,3.740000000000000213e+00,4.579972842410322306e-45,7.754825310979469633e-46
7.701299999999999812e+00,3.740000000000000213e+00,4.581078652049165237e-45,7.759903392416696360e-46
7.720100000000000406e+00,3.740000000000000213e+00,4.582172563230499922e-45,7.764963287618435100e-46
7.738900000000000112e+00,3.740000000000000213e+00,4.583254877118042490e-45,7.770004437708741190e-46
7.757699999999999818e+00,3.740000000000000213e+00,4.584325885677779856e-45,7.775028090353319392e-46
7.776500000000000412e+00,3.740000000000000213e+00,4.585385871958750296e-45,7.780034473579288616e-46
7.795200000000000351e+00,3.740000000000000213e+00,4.586429557271732217e-45,7.784996281830016321e-46
7.814000000000000057e+00,3.740000000000000213e+00,4.587468102248779899e-45,7.789968115761692061e-46
7.832799999999999763e+00,3.740000000000000213e+00,4.588496450074314153e-45,7.794923267833343222e-46
7.851600000000000357e+00,3.740000000000000213e+00,4.589514796410645125e-45,7.799861620459383243e-46
7.870400000000000063e+00,3.740000000000000213e+00,4.590523678812481340e-45,7.804784252957307404e-46
7.889199999999999768e+00,3.740000000000000213e+00,4.591522806354240029e-45,7.809690689081727632e-46
7.908000000000000362e+00,3.740000000000000213e+00,4.592512921327969265e-45,7.814581880446670342e-46
7.926700000000000301e+00,3.740000000000000213e+00,4.593488997868575584e-45,7.819431843932480319e-46
7.945500000000000007e+00,3.740000000000000213e+00,4.594461027933049093e-45,7.824292384842367550e-46
7.964299999999999713e+00,3.740000000000000213e+00,4.595424670747175178e-45,7.829138403026630184e-46
7.983100000000000307e+00,3.740000000000000213e+00,4.596379674712711178e-45,7.833969710288661276e-46
8.001899999999999125e+00,3.740000000000000213e+00,4.597326659499442470e-45,7.838786426514431656e-46
8.020699999999999719e+00,3.740000000000000213e+00,4.598265423775638715e-45,7.843588964130784642e-46
8.039400000000000546e+00,3.740000000000000213e+00,4.599191577701995153e-45,7.848352196327976850e-46
8.058199999999999363e+00,3.740000000000000213e+00,4.600114881015845176e-45,7.853127129375322973e-46
8.076999999999999957e+00,3.740000000000000213e+00,4.601030717261376747e-45,7.857888443463684843e-46
8.095800000000000551e+00,3.740000000000000213e+00,4.601939256229422174e-45,7.862636321085820066e-46
8.114599999999999369e+00,3.740000000000000213e+00,4.602840818008397334e-45,7.867371160485265339e-46
8.133399999999999963e+00,3.740000000000000213e+00,4.603735211182204949e-45,7.872092652099998794e-46
8.152100000000000790e+00,3.740000000000000213e+00,4.604618038133532238e-45,7.876776203450714097e-46
8.170899999999999608e+00,3.740000000000000213e+00,4.605498888754158199e-45,7.881472063675073075e-46
8.189700000000000202e+00,3.740000000000000213e+00,4.606373168041447617e-45,7.886155305693764485e-46
8.208500000000000796e+00,3.740000000000000213e+00,4.607241015809330344e-45,7.890826077093463088e-46
8.227299999999999613e+00,3.740000000000000213e+00,4.608102567703256297e-45,7.895484520343899325e-46
8.246100000000000207e+00,3.740000000000000213e+00,4.608957955331552104e-45,7.900131287850877666e-46
8.264799999999999258e+00,3.740000000000000213e+00,4.609802926234629535e-45,7.904740818216901023e-46
8.283599999999999852e+00,3.740000000000000213e+00,4.610646375565182291e-45,7.909363528610834084e-46
8.302400000000000446e+00,3.740000000000000213e+00,4.611484030562870587e-45,7.913973988956138745e-46
8.321199999999999264e+00,3.740000000000000213e+00,4.612316180239711819e-45,7.918573382609473833e-46
8.339999999999999858e+00,3.740000000000000213e+00,4.613142588819475936e-45,7.923160564451258310e-46
8.358800000000000452e+00,3.740000000000000213e+00,4.613963763418104285e-45,7.927736431549316382e-46
8.377499999999999503e+00,3.740000000000000213e+00,4.614775148626038822e-45,7.932277321648679139e-46
8.396300000000000097e+00,3.740000000000000213e+00,4.615585830782278221e-45,7.936830423558251448e-46
8.415100000000000691e+00,3.740000000000000213e+00,4.616391036950050959e-45,7.941372363862297595e-46
8.433899999999999508e+00,3.740000000000000213e+00,4.617191626858561865e-45,7.945904290126903958e-46
8.452700000000000102e+00,3.740000000000000213e+00,4.617986819983721987e-45,7.950424185896715225e-46
